customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5369-BDHL,Male,0,No,Yes,24,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),84.98,2039.85,Yes
3136-SCWQ,Male,0,Yes,Yes,48,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,105.03,5045.97,Yes
1536-FPJD,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,115.92,5673.64,Yes
6637-FPJD,Female,0,No,Yes,29,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,40.51,1174.8,Yes
7016-AAAA,Male,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.3,2819.69,No
7396-LHZR,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,2027.05,Yes
4766-NNNN,Male,1,No,Yes,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,1423.51,Yes
3824-SCWQ,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,117.45,6461.38,Yes
2196-IYEK,Female,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,103.17,4439.29,No
8482-ZXTP,Female,1,No,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.07,7240.98,Yes
7230-JBLV,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,77.1,1772.32,Yes
5988-EMCS,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,94.08,1508.62,No
6275-CGOW,Male,0,No,Yes,70,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,73.44,5136.32,Yes
8659-UIKM,Female,0,Yes,No,5,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,83.06,400.23,Yes
4225-RZPF,Female,0,No,Yes,16,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.33,1448.74,Yes
1861-CGOW,Female,0,No,No,8,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),79.11,629.78,No
4687-OQUY,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,94.67,1050.22,Yes
5753-CGOW,Female,0,No,No,2,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,56.51,120.34,Yes
2030-BDHL,Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.39,3372.78,No
9445-IYEK,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.56,4913.1,No
8054-EMCS,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),112.72,7890.79,No
8164-YUME,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,3917.82,Yes
8326-EMCS,Female,1,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),105.46,417.53,Yes
5612-JBLV,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.29,1770.94,No
7331-UIKM,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,97.1,5637.38,Yes
3322-AAAA,Male,0,Yes,No,55,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),63.2,3466.77,No
7737-OQUY,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.05,1941.26,Yes
1692-EMCS,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,118.75,5347.04,Yes
4561-LHZR,Female,1,Yes,No,42,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.97,2978.2,Yes
5376-OQUY,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,37.75,2268.32,No
4331-ZXTP,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,44.51,1597.99,No
8876-UIKM,Male,1,Yes,Yes,16,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),72.7,1165.28,Yes
9415-FPJD,Male,1,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),98.17,5000.54,No
2673-DJVH,Male,0,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.42,1221.47,No
2988-QWIU,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),95.51,183.97,Yes
2036-CGOW,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.24,1041.77,Yes
1064-AAAA,Male,0,No,No,42,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),51.09,2153.68,No
8114-RZPF,Female,0,Yes,No,42,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.49,3464.26,No
2751-PTBJ,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,116.58,5596.07,Yes
6983-IYEK,Male,1,Yes,Yes,0,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,74.32,0.0,No
4720-BDHL,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,115.07,464.24,Yes
2537-MKGC,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),96.79,6583.02,Yes
1386-CGOW,Male,0,No,No,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),90.65,5433.92,Yes
8011-UIKM,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,101.52,196.11,Yes
9383-TFDB,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.03,59.38,Yes
6690-TFDB,Female,0,No,No,40,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,90.99,3643.44,No
9536-RZPF,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),112.41,343.3,Yes
8029-MKGC,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.61,1773.84,No
8489-HVXZ,Female,1,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,114.19,7879.0,No
9007-LHZR,Female,0,No,No,12,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,72.4,867.16,Yes
7278-OQUY,Female,0,No,No,57,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.47,5903.3,No
7054-LHZR,Female,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,104.49,3032.67,Yes
3999-ZXTP,Male,1,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.23,1816.0,Yes
2380-EMCS,Male,0,No,No,0,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.71,0.0,Yes
9346-DJVH,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,112.58,2803.35,No
4121-LHZR,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,86.01,170.84,No
2467-XRFT,Female,0,Yes,No,56,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.39,4050.17,Yes
2378-SCWQ,Female,0,No,No,39,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),73.15,2850.84,No
2306-JBLV,Female,0,Yes,No,23,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),76.96,1764.5,Yes
5994-VLRX,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,91.73,5504.87,No
9933-CGOW,Female,1,No,No,50,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.0,3543.66,No
8993-JBLV,Female,1,Yes,No,45,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.74,3719.7,Yes
4419-KESG,Male,0,Yes,No,31,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),76.15,2359.96,No
5933-OQUY,Female,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.11,4957.1,Yes
2991-EMCS,Male,1,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,49.05,1174.24,No
5025-NNNN,Female,1,No,No,59,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,86.21,5082.86,Yes
6457-FPJD,Male,1,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,94.98,1618.83,Yes
9597-TFDB,Female,0,No,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.58,314.39,No
3385-PTBJ,Female,0,No,No,56,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),100.42,5622.31,No
9579-KESG,Female,0,No,No,51,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),96.56,4928.24,No
1918-CGOW,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,5340.94,Yes
6305-VLRX,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.22,2550.85,No
4042-SCWQ,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.96,1871.39,No
5327-EMCS,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,118.37,5329.59,Yes
3761-AAAA,Female,1,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.89,1912.48,Yes
2134-IYEK,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.75,2725.41,Yes
7516-TFDB,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),76.17,5490.54,No
5911-SCWQ,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.99,6931.54,Yes
9226-VLRX,Male,0,Yes,Yes,42,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,72.27,3035.49,No
2412-IYEK,Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),47.41,2129.06,No
6074-IYEK,Male,0,No,No,24,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),89.57,2149.85,No
8069-PTBJ,Male,0,No,Yes,33,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,66.2,2190.21,No
2381-SCWQ,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,118.75,3681.17,No
9849-PTBJ,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.16,1479.72,No
7652-QWIU,Male,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,103.42,6303.6,Yes
4466-AAAA,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),37.09,999.5,No
6416-KESG,Female,0,No,No,6,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),93.63,556.19,No
7541-WOYI,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,96.37,2311.35,Yes
1785-MKGC,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,113.24,5087.31,No
2365-TFDB,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.92,1679.32,No
5813-VLRX,Male,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.86,309.28,Yes
9716-FPJD,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,87.28,4539.53,Yes
2075-YUME,Male,0,No,No,65,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),103.22,6712.1,Yes
7447-LHZR,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),99.28,3072.69,Yes
1919-SCWQ,Female,1,No,No,62,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,94.83,5880.57,Yes
3176-PTBJ,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),108.92,3050.8,Yes
8548-LHZR,Male,1,No,Yes,47,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),62.98,2957.99,No
6606-NNNN,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,93.89,465.77,Yes
2986-TFDB,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),53.4,1816.81,Yes
4167-GSQO,Male,0,No,No,64,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,57.12,3650.77,No
6951-LHZR,Female,1,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,112.63,338.99,Yes
8000-GSQO,Female,1,Yes,No,60,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,74.72,4477.54,No
9624-XRFT,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.68,2349.95,Yes
2881-OQUY,Female,0,Yes,No,50,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.59,4679.54,Yes
1371-MKGC,Female,0,No,Yes,3,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,284.2,Yes
8143-HVXZ,Male,0,Yes,Yes,30,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,74.0,2210.07,Yes
7892-GSQO,Female,0,Yes,Yes,4,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,75.57,302.1,No
7042-GSQO,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,113.08,6003.31,No
7565-VLRX,Male,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,102.6,2361.89,Yes
4170-EMCS,Male,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),72.57,722.24,Yes
3745-DJVH,Female,0,No,Yes,59,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,89.91,5310.49,Yes
8169-LHZR,Male,0,No,No,51,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,71.23,3640.15,No
5500-ZXTP,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,108.38,4550.13,Yes
7318-DJVH,Female,0,Yes,No,53,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,71.31,3775.03,No
2273-DJVH,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),91.52,5128.11,No
5426-HVXZ,Male,0,Yes,No,21,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,82.21,1723.53,Yes
3670-ZXTP,Male,0,No,No,46,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),69.35,3187.9,Yes
7168-EMCS,Male,0,No,No,72,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,84.51,6079.54,No
3775-KESG,Female,1,No,No,6,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,65.41,388.82,Yes
2252-TFDB,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),118.75,6881.72,Yes
3500-CGOW,Female,0,No,Yes,33,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),103.76,3415.08,Yes
8314-CGOW,Male,0,Yes,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.25,489.02,No
2135-ZXTP,Male,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),49.76,2041.18,No
6506-UIKM,Male,0,No,No,69,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),92.62,6389.09,Yes
3792-IYEK,Male,1,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),94.89,0.0,Yes
2235-XRFT,Male,0,No,Yes,13,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,104.59,1360.33,Yes
7078-GSQO,Female,0,No,Yes,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,102.63,2269.62,Yes
4177-JBLV,Female,1,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,112.88,1696.76,Yes
3994-TFDB,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,115.22,6564.96,No
4374-YUME,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,94.82,5123.13,Yes
7719-XRFT,Female,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.66,2031.81,Yes
7571-LHZR,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),93.98,1126.87,Yes
8190-VLRX,Female,0,No,Yes,0,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),81.53,0.0,Yes
5869-ZXTP,Female,0,No,No,27,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,76.01,2048.64,Yes
6420-IYEK,Male,0,No,No,58,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,71.86,4171.8,No
2607-VLRX,Male,0,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,50.56,3084.44,No
7658-QWIU,Male,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.35,1143.1,No
1141-SCWQ,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.59,4873.62,No
6881-FPJD,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.71,1465.1,Yes
6150-WOYI,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),114.5,1263.6,Yes
8057-ZXTP,Male,0,Yes,No,38,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),63.9,2422.37,Yes
4823-YUME,Male,0,No,Yes,23,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,75.21,1733.46,Yes
3708-DJVH,Male,0,No,No,57,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,58.0,3303.9,No
4258-TFDB,Female,0,No,Yes,18,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),113.61,2045.0,Yes
3410-QWIU,Female,1,Yes,No,24,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.86,2197.86,Yes
5271-EMCS,Male,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,49.31,1326.86,Yes
5835-EMCS,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,118.75,1906.34,No
1984-AAAA,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.26,0.0,Yes
8980-CGOW,Female,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,52.35,2610.72,No
9954-IYEK,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,52.82,101.35,No
9319-EMCS,Female,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,101.3,409.88,Yes
9597-FPJD,Female,1,No,Yes,19,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),77.18,1462.95,No
1748-FPJD,Female,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),48.69,637.76,No
